id,Nom,Prénom,Age,Taille,Poids,Salaire
2995,Nom_2995,Prenom_2995,21,163.85,55.77,7736.4
2996,Nom_2996,Prenom_2996,30,199.04,79.18,9792.69
2997,Nom_2997,Prenom_2997,38,168.9,90.09,9784.26
2998,Nom_2998,Prenom_2998,36,198.92,63.18,11944.43
2999,Nom_2999,Prenom_2999,31,190.19,87.07,8382.94
3000,Nom_3000,Prenom_3000,36,194.42,66.22,12672.16
3001,Nom_3001,Prenom_3001,37,179.57,62.61,7769.67
3002,Nom_3002,Prenom_3002,42,175.78,87.12,8754.46
3003,Nom_3003,Prenom_3003,21,151.44,85.89,9428.76
3004,Nom_3004,Prenom_3004,25,181.52,53.31,12577.75
3005,Nom_3005,Prenom_3005,35,194.04,79.83,8039.01
3006,Nom_3006,Prenom_3006,31,166.44,53.09,10379.82
3007,Nom_3007,Prenom_3007,23,152.02,53.29,9921.67
3008,Nom_3008,Prenom_3008,35,170.75,66.27,11632.67
3009,Nom_3009,Prenom_3009,31,186.28,72.18,6748.16
3010,Nom_3010,Prenom_3010,35,171.01,86.08,8752.75
3011,Nom_3011,Prenom_3011,24,178.3,77.45,8025.08
3012,Nom_3012,Prenom_3012,22,150.65,78.28,6879.61
3013,Nom_3013,Prenom_3013,25,151.23,67.46,10556.99
3014,Nom_3014,Prenom_3014,34,183.71,93.01,9446.8
3015,Nom_3015,Prenom_3015,27,184.83,70.48,7656.87
3016,Nom_3016,Prenom_3016,35,179.45,84.16,13281.5
3017,Nom_3017,Prenom_3017,24,160.65,50.16,10193.67
3018,Nom_3018,Prenom_3018,40,174.85,91.51,8856.38
3019,Nom_3019,Prenom_3019,38,191.0,88.15,13427.06
3020,Nom_3020,Prenom_3020,42,153.79,76.35,13364.87
3021,Nom_3021,Prenom_3021,28,195.39,52.28,11891.24
3022,Nom_3022,Prenom_3022,36,191.36,58.42,8314.76
3023,Nom_3023,Prenom_3023,40,175.67,87.44,10749.7
3024,Nom_3024,Prenom_3024,40,195.72,92.53,7316.62
3025,Nom_3025,Prenom_3025,29,191.42,59.39,13448.06
3026,Nom_3026,Prenom_3026,25,194.63,87.77,7998.34
3027,Nom_3027,Prenom_3027,21,152.74,91.28,6291.87
3028,Nom_3028,Prenom_3028,23,192.78,70.42,11211.63
3029,Nom_3029,Prenom_3029,33,156.69,92.94,11748.58
3030,Nom_3030,Prenom_3030,40,191.97,73.05,10957.23
3031,Nom_3031,Prenom_3031,32,184.96,52.68,11431.52
3032,Nom_3032,Prenom_3032,35,185.76,52.43,10235.84
3033,Nom_3033,Prenom_3033,36,169.75,61.09,11510.01
3034,Nom_3034,Prenom_3034,32,174.4,67.3,12932.31
3035,Nom_3035,Prenom_3035,22,161.15,51.01,12878.8
3036,Nom_3036,Prenom_3036,30,171.76,72.93,10378.17
3037,Nom_3037,Prenom_3037,39,171.59,52.37,6681.55
3038,Nom_3038,Prenom_3038,37,199.33,78.56,7378.83
3039,Nom_3039,Prenom_3039,35,156.86,80.92,12299.47
3040,Nom_3040,Prenom_3040,32,173.78,91.01,8712.83
3041,Nom_3041,Prenom_3041,38,178.65,56.04,12603.81
3042,Nom_3042,Prenom_3042,37,157.59,58.47,13027.38
3043,Nom_3043,Prenom_3043,38,192.11,70.21,11719.74
3044,Nom_3044,Prenom_3044,31,180.45,75.19,6536.65
3045,Nom_3045,Prenom_3045,24,161.56,80.28,6294.97
3046,Nom_3046,Prenom_3046,34,186.98,88.39,10978.72
3047,Nom_3047,Prenom_3047,37,167.16,88.78,10825.58
3048,Nom_3048,Prenom_3048,29,197.58,55.58,7409.01
3049,Nom_3049,Prenom_3049,22,152.89,79.44,6311.07
3050,Nom_3050,Prenom_3050,23,198.1,88.73,10993.41
3051,Nom_3051,Prenom_3051,40,173.48,91.32,10924.81
3052,Nom_3052,Prenom_3052,21,176.92,64.13,13345.98
3053,Nom_3053,Prenom_3053,35,172.73,75.33,8104.26
3054,Nom_3054,Prenom_3054,29,173.13,70.63,13936.74
3055,Nom_3055,Prenom_3055,30,168.36,55.44,11373.16
3056,Nom_3056,Prenom_3056,42,156.93,84.98,11705.46
3057,Nom_3057,Prenom_3057,38,183.25,83.72,11239.06
3058,Nom_3058,Prenom_3058,22,156.81,88.49,9921.05
3059,Nom_3059,Prenom_3059,29,150.21,53.8,8450.25
3060,Nom_3060,Prenom_3060,30,162.11,88.38,8543.7
3061,Nom_3061,Prenom_3061,29,193.63,70.0,13800.71
3062,Nom_3062,Prenom_3062,21,176.36,56.81,9545.95
3063,Nom_3063,Prenom_3063,37,183.94,82.92,12549.42
3064,Nom_3064,Prenom_3064,26,158.52,91.99,10985.56
3065,Nom_3065,Prenom_3065,30,172.3,81.53,9290.43
3066,Nom_3066,Prenom_3066,37,168.49,82.5,9851.92
3067,Nom_3067,Prenom_3067,22,193.53,60.47,10480.02
3068,Nom_3068,Prenom_3068,35,152.16,54.36,10706.07
3069,Nom_3069,Prenom_3069,35,195.48,80.81,6428.28
3070,Nom_3070,Prenom_3070,25,180.19,50.99,9955.41
3071,Nom_3071,Prenom_3071,40,168.57,89.74,13390.9
3072,Nom_3072,Prenom_3072,28,161.83,85.21,12604.34
3073,Nom_3073,Prenom_3073,24,188.54,82.93,6294.05
3074,Nom_3074,Prenom_3074,22,155.21,62.88,8365.16
3075,Nom_3075,Prenom_3075,38,196.34,67.1,9857.33
3076,Nom_3076,Prenom_3076,41,178.73,71.72,10553.1
3077,Nom_3077,Prenom_3077,38,173.93,75.38,6615.34
3078,Nom_3078,Prenom_3078,27,199.13,55.07,6323.43
3079,Nom_3079,Prenom_3079,27,187.11,50.75,12096.03
3080,Nom_3080,Prenom_3080,31,189.72,89.52,10910.96
3081,Nom_3081,Prenom_3081,22,196.29,88.62,10320.11
3082,Nom_3082,Prenom_3082,28,160.16,91.3,10400.81
3083,Nom_3083,Prenom_3083,30,197.51,52.02,6943.69
3084,Nom_3084,Prenom_3084,22,199.2,87.79,7758.96
3085,Nom_3085,Prenom_3085,42,166.46,91.72,10818.07
3086,Nom_3086,Prenom_3086,26,182.73,86.71,13500.42
3087,Nom_3087,Prenom_3087,40,188.2,52.51,11155.78
3088,Nom_3088,Prenom_3088,42,169.48,69.96,7339.56
3089,Nom_3089,Prenom_3089,40,172.75,61.6,6409.85
3090,Nom_3090,Prenom_3090,24,157.64,89.35,9412.42
3091,Nom_3091,Prenom_3091,39,157.77,92.65,7664.29
3092,Nom_3092,Prenom_3092,34,182.39,64.95,7636.8
3093,Nom_3093,Prenom_3093,35,197.47,80.79,10270.92
3094,Nom_3094,Prenom_3094,29,177.23,72.13,11910.81
3095,Nom_3095,Prenom_3095,35,151.96,70.26,8674.91
3096,Nom_3096,Prenom_3096,39,163.97,68.17,9579.84
3097,Nom_3097,Prenom_3097,37,167.73,73.92,6905.11
3098,Nom_3098,Prenom_3098,21,162.47,83.63,12341.83
3099,Nom_3099,Prenom_3099,23,163.25,51.61,9756.35
3100,Nom_3100,Prenom_3100,28,161.58,62.36,11853.0
3101,Nom_3101,Prenom_3101,42,192.19,75.39,6151.95
3102,Nom_3102,Prenom_3102,42,173.63,92.05,7070.74
3103,Nom_3103,Prenom_3103,36,195.09,82.9,12969.82
3104,Nom_3104,Prenom_3104,24,176.35,61.2,12903.11
3105,Nom_3105,Prenom_3105,27,180.87,67.02,7989.56
3106,Nom_3106,Prenom_3106,29,175.92,58.93,7969.35
3107,Nom_3107,Prenom_3107,35,191.57,72.01,13401.7
3108,Nom_3108,Prenom_3108,22,195.55,58.62,7808.6
3109,Nom_3109,Prenom_3109,34,161.75,93.14,9214.34
3110,Nom_3110,Prenom_3110,40,187.91,78.76,13028.72
3111,Nom_3111,Prenom_3111,38,173.32,76.25,8400.51
3112,Nom_3112,Prenom_3112,33,176.74,76.58,12256.35
3113,Nom_3113,Prenom_3113,41,187.08,73.16,12668.68
3114,Nom_3114,Prenom_3114,41,191.18,67.85,10652.02
3115,Nom_3115,Prenom_3115,39,171.88,68.23,13446.04
3116,Nom_3116,Prenom_3116,40,179.11,50.83,7138.43
3117,Nom_3117,Prenom_3117,33,182.69,93.29,10109.63
3118,Nom_3118,Prenom_3118,40,152.77,71.66,9826.69
3119,Nom_3119,Prenom_3119,23,194.31,66.61,12825.07
3120,Nom_3120,Prenom_3120,24,197.44,91.18,6631.92
3121,Nom_3121,Prenom_3121,28,156.97,59.02,6748.16
3122,Nom_3122,Prenom_3122,21,197.49,82.8,7403.77
3123,Nom_3123,Prenom_3123,24,163.36,78.75,8570.0
3124,Nom_3124,Prenom_3124,29,176.45,81.32,10351.08
3125,Nom_3125,Prenom_3125,27,157.89,90.7,7136.31
3126,Nom_3126,Prenom_3126,38,182.11,57.63,6141.97
3127,Nom_3127,Prenom_3127,30,178.7,67.91,7613.6
3128,Nom_3128,Prenom_3128,31,177.01,58.9,12216.05
3129,Nom_3129,Prenom_3129,26,187.49,55.63,6091.17
3130,Nom_3130,Prenom_3130,34,167.46,62.69,7541.75
3131,Nom_3131,Prenom_3131,37,170.34,79.31,6108.62
3132,Nom_3132,Prenom_3132,34,185.25,81.14,7520.15
3133,Nom_3133,Prenom_3133,21,158.54,88.49,10702.77
3134,Nom_3134,Prenom_3134,31,183.85,62.7,6407.03
3135,Nom_3135,Prenom_3135,29,187.78,57.22,12894.95
3136,Nom_3136,Prenom_3136,27,195.79,69.73,6172.79
3137,Nom_3137,Prenom_3137,34,154.83,79.57,12516.77
3138,Nom_3138,Prenom_3138,22,178.96,93.86,8032.23
3139,Nom_3139,Prenom_3139,32,155.45,68.27,12579.03
3140,Nom_3140,Prenom_3140,33,171.24,58.41,11831.16
3141,Nom_3141,Prenom_3141,29,169.51,72.44,11151.54
3142,Nom_3142,Prenom_3142,32,179.11,92.4,7342.9
3143,Nom_3143,Prenom_3143,35,177.59,94.4,9049.8
3144,Nom_3144,Prenom_3144,26,169.23,77.83,7196.91
3145,Nom_3145,Prenom_3145,33,194.72,74.36,13469.87
3146,Nom_3146,Prenom_3146,24,196.2,76.12,8024.54
3147,Nom_3147,Prenom_3147,32,176.95,54.77,13541.53
3148,Nom_3148,Prenom_3148,33,196.7,74.97,9393.25
3149,Nom_3149,Prenom_3149,27,175.21,65.11,8313.16
3150,Nom_3150,Prenom_3150,42,172.93,60.18,12647.04
3151,Nom_3151,Prenom_3151,40,180.92,84.29,7764.76
3152,Nom_3152,Prenom_3152,36,184.84,89.5,9549.62
3153,Nom_3153,Prenom_3153,21,197.69,50.51,11327.66
3154,Nom_3154,Prenom_3154,27,192.9,52.56,8428.51
3155,Nom_3155,Prenom_3155,37,159.89,58.22,9863.22
3156,Nom_3156,Prenom_3156,39,156.18,68.1,6257.28
3157,Nom_3157,Prenom_3157,23,167.55,50.22,10624.89
3158,Nom_3158,Prenom_3158,25,150.08,51.54,6364.89
3159,Nom_3159,Prenom_3159,22,172.54,82.83,8404.48
3160,Nom_3160,Prenom_3160,40,155.38,60.6,10601.48
3161,Nom_3161,Prenom_3161,41,157.53,56.34,11777.19
3162,Nom_3162,Prenom_3162,24,188.01,66.84,9450.71
3163,Nom_3163,Prenom_3163,40,154.49,65.78,6418.92
3164,Nom_3164,Prenom_3164,28,192.89,71.69,10762.88
3165,Nom_3165,Prenom_3165,41,179.61,69.93,11938.24
3166,Nom_3166,Prenom_3166,31,194.55,84.8,12659.04
3167,Nom_3167,Prenom_3167,35,186.03,64.16,13504.8
3168,Nom_3168,Prenom_3168,36,167.65,76.83,9194.08
3169,Nom_3169,Prenom_3169,25,152.62,61.04,7624.0
3170,Nom_3170,Prenom_3170,28,157.56,84.17,6460.83
3171,Nom_3171,Prenom_3171,33,174.18,77.69,9427.09
3172,Nom_3172,Prenom_3172,30,165.38,62.62,13668.97
3173,Nom_3173,Prenom_3173,24,193.58,90.44,7176.23
3174,Nom_3174,Prenom_3174,28,151.58,66.76,12529.66
3175,Nom_3175,Prenom_3175,36,197.19,62.11,9211.26
3176,Nom_3176,Prenom_3176,37,199.72,87.49,10572.95
3177,Nom_3177,Prenom_3177,30,188.48,81.12,9903.86
3178,Nom_3178,Prenom_3178,42,173.44,86.58,12931.3
3179,Nom_3179,Prenom_3179,36,162.08,61.07,9136.02
3180,Nom_3180,Prenom_3180,38,164.62,60.55,10340.77
3181,Nom_3181,Prenom_3181,34,153.23,92.33,6171.33
3182,Nom_3182,Prenom_3182,36,185.24,58.26,13538.94
3183,Nom_3183,Prenom_3183,21,158.76,94.54,13427.5
3184,Nom_3184,Prenom_3184,34,199.16,69.11,8525.79
3185,Nom_3185,Prenom_3185,36,178.77,91.14,7635.47
3186,Nom_3186,Prenom_3186,23,194.6,81.41,12610.19
3187,Nom_3187,Prenom_3187,28,188.85,68.73,9651.58
3188,Nom_3188,Prenom_3188,35,154.94,67.74,9893.73
3189,Nom_3189,Prenom_3189,31,181.7,58.83,8833.47
3190,Nom_3190,Prenom_3190,30,182.63,66.22,11486.88
3191,Nom_3191,Prenom_3191,33,164.43,91.76,11844.04
3192,Nom_3192,Prenom_3192,26,156.0,92.39,10563.01
3193,Nom_3193,Prenom_3193,33,180.57,82.74,13492.95
3194,Nom_3194,Prenom_3194,36,178.68,88.52,12298.34
3195,Nom_3195,Prenom_3195,40,172.52,56.7,9055.5
3196,Nom_3196,Prenom_3196,42,190.07,60.64,12995.57
3197,Nom_3197,Prenom_3197,27,193.61,78.75,9560.16
3198,Nom_3198,Prenom_3198,40,153.29,50.21,11481.59
3199,Nom_3199,Prenom_3199,21,174.38,60.83,11106.29
3200,Nom_3200,Prenom_3200,27,152.39,52.88,9797.14
3201,Nom_3201,Prenom_3201,27,160.44,83.55,6987.25
3202,Nom_3202,Prenom_3202,32,188.71,54.5,7811.34
3203,Nom_3203,Prenom_3203,24,181.44,79.45,12822.97
3204,Nom_3204,Prenom_3204,23,176.62,67.36,8857.27
3205,Nom_3205,Prenom_3205,24,184.25,93.72,12293.01
3206,Nom_3206,Prenom_3206,42,150.89,91.12,10644.82
3207,Nom_3207,Prenom_3207,38,174.67,53.82,11140.83
3208,Nom_3208,Prenom_3208,38,185.26,79.01,10002.6
3209,Nom_3209,Prenom_3209,31,150.55,54.32,6297.6
3210,Nom_3210,Prenom_3210,35,184.0,68.31,13399.33
3211,Nom_3211,Prenom_3211,36,194.32,63.2,12668.47
3212,Nom_3212,Prenom_3212,28,171.62,93.76,8110.02
3213,Nom_3213,Prenom_3213,36,174.31,60.79,12598.23
3214,Nom_3214,Prenom_3214,26,183.53,88.16,7562.13
3215,Nom_3215,Prenom_3215,30,169.11,61.18,11800.48
3216,Nom_3216,Prenom_3216,25,183.56,92.0,9781.93
3217,Nom_3217,Prenom_3217,21,194.52,54.48,9679.09
3218,Nom_3218,Prenom_3218,30,175.42,90.18,7584.01
3219,Nom_3219,Prenom_3219,36,192.84,91.49,6986.19
3220,Nom_3220,Prenom_3220,40,199.9,72.49,6267.99
3221,Nom_3221,Prenom_3221,30,155.4,79.07,10123.39
3222,Nom_3222,Prenom_3222,41,153.96,69.02,6023.78
3223,Nom_3223,Prenom_3223,41,186.18,72.35,10234.52
3224,Nom_3224,Prenom_3224,37,172.21,57.46,7616.07
3225,Nom_3225,Prenom_3225,33,160.17,92.28,7820.09
3226,Nom_3226,Prenom_3226,29,160.8,83.98,6933.18
3227,Nom_3227,Prenom_3227,38,182.35,81.82,6586.04
3228,Nom_3228,Prenom_3228,39,154.71,56.69,7129.12
3229,Nom_3229,Prenom_3229,22,156.14,57.0,12359.79
3230,Nom_3230,Prenom_3230,31,189.61,78.05,12416.28
3231,Nom_3231,Prenom_3231,34,153.87,82.4,9817.93
3232,Nom_3232,Prenom_3232,33,199.99,61.31,6173.54
3233,Nom_3233,Prenom_3233,29,199.63,88.57,11317.26
3234,Nom_3234,Prenom_3234,39,187.64,66.4,13362.38
3235,Nom_3235,Prenom_3235,35,185.54,66.96,8476.39
3236,Nom_3236,Prenom_3236,28,160.54,76.93,11089.89
3237,Nom_3237,Prenom_3237,34,193.66,87.23,12442.57
3238,Nom_3238,Prenom_3238,34,172.68,76.32,12693.21
3239,Nom_3239,Prenom_3239,39,161.58,61.28,7546.52
3240,Nom_3240,Prenom_3240,41,151.0,51.56,6588.85
3241,Nom_3241,Prenom_3241,39,187.34,69.37,11265.05
3242,Nom_3242,Prenom_3242,27,182.47,62.89,11458.84
3243,Nom_3243,Prenom_3243,36,152.0,54.28,11902.15
3244,Nom_3244,Prenom_3244,27,154.79,50.26,8700.11
3245,Nom_3245,Prenom_3245,29,164.23,65.39,8348.59
3246,Nom_3246,Prenom_3246,31,157.89,64.55,12024.89
3247,Nom_3247,Prenom_3247,40,179.13,93.17,13105.2
3248,Nom_3248,Prenom_3248,40,192.1,58.34,12260.31
3249,Nom_3249,Prenom_3249,39,193.16,72.68,12454.9
3250,Nom_3250,Prenom_3250,34,165.67,55.03,8437.62
3251,Nom_3251,Prenom_3251,26,172.0,59.9,7799.45
3252,Nom_3252,Prenom_3252,28,181.29,62.83,10263.1
3253,Nom_3253,Prenom_3253,33,190.4,57.5,6100.82
3254,Nom_3254,Prenom_3254,21,158.12,58.55,9846.86
3255,Nom_3255,Prenom_3255,22,170.6,89.18,13156.88
3256,Nom_3256,Prenom_3256,21,193.65,61.13,8498.47
3257,Nom_3257,Prenom_3257,27,157.38,58.7,7547.0
3258,Nom_3258,Prenom_3258,39,150.97,57.46,10857.0
3259,Nom_3259,Prenom_3259,41,169.0,81.38,7328.59
3260,Nom_3260,Prenom_3260,25,165.46,73.66,12982.56
3261,Nom_3261,Prenom_3261,28,163.42,65.8,12864.2
3262,Nom_3262,Prenom_3262,31,157.57,68.81,13478.39
3263,Nom_3263,Prenom_3263,39,183.82,53.77,10450.02
3264,Nom_3264,Prenom_3264,30,154.94,75.94,12915.77
3265,Nom_3265,Prenom_3265,31,180.37,62.65,8032.66
3266,Nom_3266,Prenom_3266,36,177.83,78.26,10357.13
3267,Nom_3267,Prenom_3267,38,171.4,77.59,7121.53
3268,Nom_3268,Prenom_3268,38,169.73,67.04,12375.87
3269,Nom_3269,Prenom_3269,34,154.89,70.5,13144.29
3270,Nom_3270,Prenom_3270,36,193.7,94.71,7913.95
3271,Nom_3271,Prenom_3271,21,187.8,83.86,10582.91
3272,Nom_3272,Prenom_3272,35,177.45,57.18,10570.97
3273,Nom_3273,Prenom_3273,24,193.94,91.79,8597.81
3274,Nom_3274,Prenom_3274,33,174.86,72.45,12717.12
3275,Nom_3275,Prenom_3275,39,156.66,83.68,9968.53
3276,Nom_3276,Prenom_3276,25,189.54,85.21,13268.47
3277,Nom_3277,Prenom_3277,28,182.96,69.52,6031.11
3278,Nom_3278,Prenom_3278,31,188.26,89.04,12282.16
3279,Nom_3279,Prenom_3279,28,184.89,90.63,13469.66
3280,Nom_3280,Prenom_3280,26,189.74,52.52,12380.53
3281,Nom_3281,Prenom_3281,35,151.64,62.23,11891.02
3282,Nom_3282,Prenom_3282,42,169.13,59.34,13855.14
3283,Nom_3283,Prenom_3283,36,193.73,69.19,11929.19
3284,Nom_3284,Prenom_3284,21,177.27,71.17,7014.61
3285,Nom_3285,Prenom_3285,24,180.5,57.36,8374.36
3286,Nom_3286,Prenom_3286,39,167.42,85.59,11683.74
3287,Nom_3287,Prenom_3287,42,179.43,61.1,12639.01
3288,Nom_3288,Prenom_3288,22,189.84,61.52,10215.66
3289,Nom_3289,Prenom_3289,24,154.09,70.16,13010.55
3290,Nom_3290,Prenom_3290,38,162.38,66.41,12098.61
3291,Nom_3291,Prenom_3291,38,186.18,76.86,11416.9
3292,Nom_3292,Prenom_3292,27,174.9,70.93,12895.38
3293,Nom_3293,Prenom_3293,31,164.15,57.87,7468.08
3294,Nom_3294,Prenom_3294,36,166.78,51.17,9273.69
3295,Nom_3295,Prenom_3295,36,191.64,58.06,6851.72
3296,Nom_3296,Prenom_3296,29,150.81,73.15,10229.44
3297,Nom_3297,Prenom_3297,41,182.47,62.3,9233.41
3298,Nom_3298,Prenom_3298,26,197.0,83.31,13786.27
3299,Nom_3299,Prenom_3299,38,168.45,83.95,8233.1
3300,Nom_3300,Prenom_3300,26,177.71,53.13,9639.98
3301,Nom_3301,Prenom_3301,41,189.23,84.99,13467.84
3302,Nom_3302,Prenom_3302,41,150.74,80.89,9564.01
3303,Nom_3303,Prenom_3303,28,186.94,62.29,10467.39
3304,Nom_3304,Prenom_3304,24,191.6,73.08,13612.04
3305,Nom_3305,Prenom_3305,36,179.85,83.84,12786.57
3306,Nom_3306,Prenom_3306,23,181.79,60.76,8072.06
3307,Nom_3307,Prenom_3307,26,188.61,68.83,9580.19
3308,Nom_3308,Prenom_3308,30,151.33,63.81,8936.21
3309,Nom_3309,Prenom_3309,32,187.46,67.04,11360.35
3310,Nom_3310,Prenom_3310,28,158.46,94.47,11139.0
3311,Nom_3311,Prenom_3311,36,175.78,53.26,13635.2
3312,Nom_3312,Prenom_3312,27,161.71,68.85,9906.56
3313,Nom_3313,Prenom_3313,41,167.47,68.08,6372.59
3314,Nom_3314,Prenom_3314,32,156.53,62.69,8406.58
3315,Nom_3315,Prenom_3315,22,163.15,87.71,9115.46
3316,Nom_3316,Prenom_3316,28,166.13,87.25,6025.61
3317,Nom_3317,Prenom_3317,41,172.03,83.24,10058.09
3318,Nom_3318,Prenom_3318,32,197.03,51.94,10741.97
3319,Nom_3319,Prenom_3319,41,161.02,63.93,12128.91
3320,Nom_3320,Prenom_3320,34,170.3,76.26,12415.27
3321,Nom_3321,Prenom_3321,26,178.92,59.08,10260.79
3322,Nom_3322,Prenom_3322,35,192.9,87.32,13275.89
3323,Nom_3323,Prenom_3323,31,163.99,75.0,13905.85
3324,Nom_3324,Prenom_3324,25,198.19,50.2,11253.65
3325,Nom_3325,Prenom_3325,22,175.65,91.06,7703.59
3326,Nom_3326,Prenom_3326,22,168.51,84.5,11017.18
3327,Nom_3327,Prenom_3327,23,165.93,70.74,6780.66
3328,Nom_3328,Prenom_3328,37,178.17,50.59,7299.61
3329,Nom_3329,Prenom_3329,22,184.81,51.15,13019.6
3330,Nom_3330,Prenom_3330,27,173.62,74.46,13249.34
3331,Nom_3331,Prenom_3331,34,173.63,89.26,11958.67
3332,Nom_3332,Prenom_3332,41,168.32,80.02,7319.25
3333,Nom_3333,Prenom_3333,32,181.25,92.03,13306.99
3334,Nom_3334,Prenom_3334,36,176.8,75.24,6937.64
3335,Nom_3335,Prenom_3335,39,181.1,56.67,10422.79
3336,Nom_3336,Prenom_3336,21,169.65,78.82,8279.69
3337,Nom_3337,Prenom_3337,40,153.43,75.76,10039.57
3338,Nom_3338,Prenom_3338,41,177.94,62.55,11950.62
3339,Nom_3339,Prenom_3339,29,162.25,54.38,8727.76
3340,Nom_3340,Prenom_3340,31,161.28,50.39,9710.56
3341,Nom_3341,Prenom_3341,22,156.24,85.1,9455.13
3342,Nom_3342,Prenom_3342,36,191.03,67.06,13718.85
3343,Nom_3343,Prenom_3343,21,165.81,80.12,13010.95
3344,Nom_3344,Prenom_3344,26,181.32,87.37,6618.21
3345,Nom_3345,Prenom_3345,37,180.2,51.02,9257.04
3346,Nom_3346,Prenom_3346,22,190.59,91.67,9156.46
3347,Nom_3347,Prenom_3347,21,169.72,93.51,10069.63
3348,Nom_3348,Prenom_3348,37,153.59,55.33,10212.44
3349,Nom_3349,Prenom_3349,37,171.21,58.46,6615.71
3350,Nom_3350,Prenom_3350,26,178.1,76.78,9165.96
3351,Nom_3351,Prenom_3351,41,167.14,54.98,10769.98
3352,Nom_3352,Prenom_3352,34,191.99,84.4,6200.04
3353,Nom_3353,Prenom_3353,22,189.23,64.84,10002.57
3354,Nom_3354,Prenom_3354,39,193.37,57.07,7516.17
3355,Nom_3355,Prenom_3355,25,168.3,77.02,9875.77
3356,Nom_3356,Prenom_3356,37,186.35,68.32,7622.48
3357,Nom_3357,Prenom_3357,37,165.48,69.64,11527.3
3358,Nom_3358,Prenom_3358,40,184.01,64.86,10645.76
3359,Nom_3359,Prenom_3359,40,186.44,70.57,12393.64
3360,Nom_3360,Prenom_3360,36,189.46,69.55,13887.16
3361,Nom_3361,Prenom_3361,37,191.28,86.68,13157.92
3362,Nom_3362,Prenom_3362,32,184.29,51.22,10345.25
3363,Nom_3363,Prenom_3363,25,164.55,59.62,7820.54
3364,Nom_3364,Prenom_3364,34,165.18,87.71,9568.23
3365,Nom_3365,Prenom_3365,25,151.49,68.9,6540.01
3366,Nom_3366,Prenom_3366,39,152.44,75.02,11318.73
3367,Nom_3367,Prenom_3367,26,186.56,88.59,7680.33
3368,Nom_3368,Prenom_3368,28,194.93,66.15,9152.83
3369,Nom_3369,Prenom_3369,26,199.24,94.72,7087.5
3370,Nom_3370,Prenom_3370,39,158.07,81.44,13206.11
3371,Nom_3371,Prenom_3371,24,170.61,92.59,12110.28
3372,Nom_3372,Prenom_3372,39,180.52,62.21,7857.76
3373,Nom_3373,Prenom_3373,34,169.96,88.51,11723.3
3374,Nom_3374,Prenom_3374,28,159.15,81.37,6025.57
3375,Nom_3375,Prenom_3375,23,187.02,55.98,8086.19
3376,Nom_3376,Prenom_3376,25,156.97,62.64,7011.57
3377,Nom_3377,Prenom_3377,31,153.71,78.15,10324.56
3378,Nom_3378,Prenom_3378,21,168.51,93.5,8078.88
3379,Nom_3379,Prenom_3379,25,197.2,62.55,8297.27
3380,Nom_3380,Prenom_3380,26,166.02,53.2,12185.62
3381,Nom_3381,Prenom_3381,33,150.26,62.57,10588.57
3382,Nom_3382,Prenom_3382,37,163.84,85.88,7443.89
3383,Nom_3383,Prenom_3383,24,190.32,56.53,8070.52
3384,Nom_3384,Prenom_3384,40,192.25,85.36,6612.69
3385,Nom_3385,Prenom_3385,37,154.51,62.95,12547.93
3386,Nom_3386,Prenom_3386,22,156.13,91.69,13757.89
3387,Nom_3387,Prenom_3387,21,150.93,65.03,9361.66
3388,Nom_3388,Prenom_3388,31,182.57,89.36,13217.86
3389,Nom_3389,Prenom_3389,32,199.84,82.21,9397.6
3390,Nom_3390,Prenom_3390,41,190.15,72.83,12588.85
3391,Nom_3391,Prenom_3391,42,158.53,55.63,7205.79
3392,Nom_3392,Prenom_3392,23,157.12,70.26,13007.34
3393,Nom_3393,Prenom_3393,33,166.63,86.18,9346.98
3394,Nom_3394,Prenom_3394,30,199.25,62.79,8872.57
3395,Nom_3395,Prenom_3395,32,175.91,75.87,11452.13
3396,Nom_3396,Prenom_3396,26,159.7,61.73,12495.69
3397,Nom_3397,Prenom_3397,22,179.54,87.19,9154.77
3398,Nom_3398,Prenom_3398,34,190.95,70.87,13997.58
3399,Nom_3399,Prenom_3399,35,195.48,67.49,12293.52
3400,Nom_3400,Prenom_3400,32,169.55,71.81,9326.82
3401,Nom_3401,Prenom_3401,39,180.09,73.49,13100.88
3402,Nom_3402,Prenom_3402,31,168.69,51.17,10239.09
3403,Nom_3403,Prenom_3403,41,153.77,51.47,10570.47
3404,Nom_3404,Prenom_3404,31,185.88,51.96,8739.95
3405,Nom_3405,Prenom_3405,24,195.56,67.84,11156.85
3406,Nom_3406,Prenom_3406,31,151.01,80.85,9297.61
3407,Nom_3407,Prenom_3407,28,166.69,63.2,7129.89
3408,Nom_3408,Prenom_3408,27,188.06,59.73,10936.16
3409,Nom_3409,Prenom_3409,23,188.68,79.95,10515.58
3410,Nom_3410,Prenom_3410,35,166.09,93.46,13364.7
3411,Nom_3411,Prenom_3411,35,158.9,58.13,6756.06
3412,Nom_3412,Prenom_3412,37,183.43,68.23,12911.06
3413,Nom_3413,Prenom_3413,42,172.4,71.67,9282.21
3414,Nom_3414,Prenom_3414,34,169.49,82.29,9427.92
3415,Nom_3415,Prenom_3415,25,167.29,89.38,9098.49
3416,Nom_3416,Prenom_3416,28,188.62,67.99,6441.03
3417,Nom_3417,Prenom_3417,28,168.78,81.48,7798.62
