id,Nom,Prénom,Age,Taille,Poids,Salaire,Prime Annuelle,catégorie de poids
2637,NOM_2637,PRENOM_2637,31,179.6,81.96,11620.27,1162.027,Moyen
2638,NOM_2638,PRENOM_2638,33,165.55,79.71,13737.93,1373.7930000000001,Moyen
2639,NOM_2639,PRENOM_2639,25,157.38,63.32,9530.26,953.0260000000001,Lèger
2640,NOM_2640,PRENOM_2640,23,151.84,93.37,8407.17,840.7170000000001,Lourd
2641,NOM_2641,PRENOM_2641,28,168.8,60.76,13916.23,1391.623,Lèger
2642,NOM_2642,PRENOM_2642,33,153.12,93.06,9107.94,910.7940000000001,Lourd
2643,NOM_2643,PRENOM_2643,42,177.65,56.62,6140.24,614.024,Lèger
2644,NOM_2644,PRENOM_2644,26,193.61,51.08,12071.34,1207.134,Lèger
2645,NOM_2645,PRENOM_2645,31,176.54,68.33,8449.06,844.906,Lèger
2646,NOM_2646,PRENOM_2646,31,173.8,62.24,7035.74,703.5740000000001,Lèger
2647,NOM_2647,PRENOM_2647,25,171.09,89.08,13915.82,1391.582,Moyen
2648,NOM_2648,PRENOM_2648,39,160.43,92.08,8948.02,894.8020000000001,Lourd
2649,NOM_2649,PRENOM_2649,21,176.6,79.32,9021.85,902.1850000000001,Moyen
2650,NOM_2650,PRENOM_2650,36,193.16,71.39,13253.49,1325.3490000000002,Moyen
2651,NOM_2651,PRENOM_2651,24,161.7,81.19,12017.48,1201.748,Moyen
2652,NOM_2652,PRENOM_2652,38,188.87,59.36,11916.17,1191.617,Lèger
2653,NOM_2653,PRENOM_2653,33,173.32,75.97,9905.34,990.5340000000001,Moyen
2654,NOM_2654,PRENOM_2654,42,199.5,64.69,12005.19,1200.519,Lèger
2655,NOM_2655,PRENOM_2655,32,161.29,55.2,13362.02,1336.2020000000002,Lèger
2656,NOM_2656,PRENOM_2656,42,181.91,74.58,7184.12,718.412,Moyen
2657,NOM_2657,PRENOM_2657,41,195.57,61.95,9847.17,984.7170000000001,Lèger
2658,NOM_2658,PRENOM_2658,31,157.25,52.27,10408.27,1040.827,Lèger
2659,NOM_2659,PRENOM_2659,30,164.21,56.21,7085.68,708.5680000000001,Lèger
2660,NOM_2660,PRENOM_2660,31,192.91,63.74,12700.24,1270.0240000000001,Lèger
2661,NOM_2661,PRENOM_2661,36,183.23,50.03,8435.52,843.5520000000001,Lèger
2662,NOM_2662,PRENOM_2662,32,165.56,58.02,12170.35,1217.035,Lèger
2663,NOM_2663,PRENOM_2663,24,191.69,75.27,10184.45,1018.4450000000002,Moyen
2664,NOM_2664,PRENOM_2664,35,157.32,70.9,8675.85,867.585,Moyen
2665,NOM_2665,PRENOM_2665,21,150.44,60.0,7492.3,749.23,Lèger
2666,NOM_2666,PRENOM_2666,30,173.93,60.64,10278.24,1027.824,Lèger
2667,NOM_2667,PRENOM_2667,37,192.71,71.07,11668.94,1166.894,Moyen
2668,NOM_2668,PRENOM_2668,42,190.81,87.59,12929.24,1292.924,Moyen
2669,NOM_2669,PRENOM_2669,22,152.37,59.82,7974.67,797.4670000000001,Lèger
2670,NOM_2670,PRENOM_2670,30,164.53,88.92,10873.18,1087.318,Moyen
2671,NOM_2671,PRENOM_2671,38,196.45,57.04,6288.14,628.8140000000001,Lèger
2672,NOM_2672,PRENOM_2672,22,166.66,68.08,7317.66,731.7660000000001,Lèger
2673,NOM_2673,PRENOM_2673,21,158.71,79.73,9662.02,966.2020000000001,Moyen
2674,NOM_2674,PRENOM_2674,21,171.08,92.02,12134.57,1213.457,Lourd
2675,NOM_2675,PRENOM_2675,27,152.49,91.46,13949.11,1394.911,Lourd
2676,NOM_2676,PRENOM_2676,37,157.13,71.55,8770.27,877.027,Moyen
2677,NOM_2677,PRENOM_2677,31,151.47,71.07,10707.63,1070.763,Moyen
2678,NOM_2678,PRENOM_2678,36,191.14,87.26,10170.43,1017.0430000000001,Moyen
2679,NOM_2679,PRENOM_2679,32,182.08,75.45,8178.17,817.817,Moyen
2680,NOM_2680,PRENOM_2680,36,191.71,69.03,12945.78,1294.5780000000002,Lèger
2681,NOM_2681,PRENOM_2681,37,152.1,92.32,7439.82,743.982,Lourd
2682,NOM_2682,PRENOM_2682,30,196.49,63.97,9213.48,921.348,Lèger
2683,NOM_2683,PRENOM_2683,28,181.94,56.0,11388.65,1138.865,Lèger
2684,NOM_2684,PRENOM_2684,31,163.41,72.95,9746.07,974.607,Moyen
2685,NOM_2685,PRENOM_2685,21,189.35,55.37,6020.18,602.018,Lèger
2686,NOM_2686,PRENOM_2686,36,180.71,73.89,8967.24,896.724,Moyen
2687,NOM_2687,PRENOM_2687,34,193.0,91.23,13276.5,1327.65,Lourd
2688,NOM_2688,PRENOM_2688,34,198.35,94.26,12133.37,1213.3370000000002,Lourd
2689,NOM_2689,PRENOM_2689,41,165.72,79.06,11296.95,1129.6950000000002,Moyen
2690,NOM_2690,PRENOM_2690,23,158.22,52.17,9734.29,973.4290000000001,Lèger
2691,NOM_2691,PRENOM_2691,21,191.72,89.6,6328.68,632.868,Moyen
2692,NOM_2692,PRENOM_2692,32,173.02,81.04,12214.13,1221.413,Moyen
2693,NOM_2693,PRENOM_2693,28,167.44,82.95,11481.09,1148.1090000000002,Moyen
2694,NOM_2694,PRENOM_2694,34,175.97,71.96,8768.85,876.8850000000001,Moyen
2695,NOM_2695,PRENOM_2695,42,190.98,57.07,12157.73,1215.773,Lèger
2696,NOM_2696,PRENOM_2696,25,172.87,67.01,6524.95,652.495,Lèger
2697,NOM_2697,PRENOM_2697,31,170.61,63.53,12579.49,1257.949,Lèger
2698,NOM_2698,PRENOM_2698,38,179.39,90.5,6530.9,653.09,Lourd
2699,NOM_2699,PRENOM_2699,38,152.85,73.65,10953.28,1095.3280000000002,Moyen
2700,NOM_2700,PRENOM_2700,29,196.29,55.41,11534.36,1153.4360000000001,Lèger
2701,NOM_2701,PRENOM_2701,36,196.37,83.08,7455.89,745.589,Moyen
2702,NOM_2702,PRENOM_2702,23,169.69,71.53,7106.72,710.672,Moyen
2703,NOM_2703,PRENOM_2703,33,156.39,76.65,13744.86,1374.486,Moyen
2704,NOM_2704,PRENOM_2704,42,182.1,77.78,13420.59,1342.0590000000002,Moyen
2705,NOM_2705,PRENOM_2705,31,190.29,91.09,10418.4,1041.84,Lourd
2706,NOM_2706,PRENOM_2706,24,156.34,66.57,13810.64,1381.064,Lèger
2707,NOM_2707,PRENOM_2707,25,198.02,75.26,11468.38,1146.838,Moyen
2708,NOM_2708,PRENOM_2708,40,182.98,73.95,6125.7,612.57,Moyen
2709,NOM_2709,PRENOM_2709,22,193.87,57.02,9332.92,933.292,Lèger
2710,NOM_2710,PRENOM_2710,34,150.37,92.78,6946.94,694.694,Lourd
2711,NOM_2711,PRENOM_2711,23,169.07,83.92,9662.16,966.216,Moyen
2712,NOM_2712,PRENOM_2712,22,171.85,67.1,12052.59,1205.259,Lèger
2713,NOM_2713,PRENOM_2713,21,167.1,58.9,7017.09,701.7090000000001,Lèger
2714,NOM_2714,PRENOM_2714,42,185.44,77.15,11823.88,1182.388,Moyen
2715,NOM_2715,PRENOM_2715,21,157.47,68.02,7603.54,760.354,Lèger
2716,NOM_2716,PRENOM_2716,32,173.23,76.94,11584.28,1158.428,Moyen
2717,NOM_2717,PRENOM_2717,27,157.19,94.29,10688.42,1068.842,Lourd
2718,NOM_2718,PRENOM_2718,27,190.07,51.51,8799.45,879.9450000000002,Lèger
2719,NOM_2719,PRENOM_2719,30,174.1,55.72,6538.19,653.819,Lèger
2720,NOM_2720,PRENOM_2720,42,163.81,77.71,6649.6,664.96,Moyen
2721,NOM_2721,PRENOM_2721,32,177.14,85.3,7522.93,752.2930000000001,Moyen
2722,NOM_2722,PRENOM_2722,34,180.21,59.42,13607.63,1360.763,Lèger
2723,NOM_2723,PRENOM_2723,36,163.33,53.1,8096.49,809.649,Lèger
2724,NOM_2724,PRENOM_2724,24,163.07,64.2,13770.58,1377.058,Lèger
2725,NOM_2725,PRENOM_2725,30,192.73,84.87,13901.28,1390.1280000000002,Moyen
2726,NOM_2726,PRENOM_2726,39,164.2,88.77,11904.03,1190.403,Moyen
2727,NOM_2727,PRENOM_2727,24,155.71,58.06,7762.79,776.279,Lèger
2728,NOM_2728,PRENOM_2728,28,181.44,77.69,12723.52,1272.352,Moyen
2729,NOM_2729,PRENOM_2729,21,160.36,52.56,12057.36,1205.736,Lèger
2730,NOM_2730,PRENOM_2730,41,186.31,83.1,11244.98,1124.498,Moyen
2731,NOM_2731,PRENOM_2731,28,169.29,74.87,6882.07,688.207,Moyen
2732,NOM_2732,PRENOM_2732,33,167.79,74.28,7863.32,786.332,Moyen
2733,NOM_2733,PRENOM_2733,23,162.24,90.84,13865.96,1386.596,Lourd
2734,NOM_2734,PRENOM_2734,35,154.61,51.61,10422.84,1042.284,Lèger
2735,NOM_2735,PRENOM_2735,40,160.47,88.76,13996.91,1399.691,Moyen
2736,NOM_2736,PRENOM_2736,24,153.6,87.58,7326.0,732.6,Moyen
2737,NOM_2737,PRENOM_2737,27,178.87,85.97,10354.76,1035.476,Moyen
2738,NOM_2738,PRENOM_2738,37,176.58,68.43,8678.43,867.8430000000001,Lèger
2739,NOM_2739,PRENOM_2739,36,181.13,68.41,11255.16,1125.516,Lèger
2740,NOM_2740,PRENOM_2740,41,184.09,91.17,9667.97,966.797,Lourd
2741,NOM_2741,PRENOM_2741,37,164.8,57.15,7566.06,756.6060000000001,Lèger
2742,NOM_2742,PRENOM_2742,27,154.34,81.02,11121.1,1112.1100000000001,Moyen
2743,NOM_2743,PRENOM_2743,28,151.8,65.4,9497.85,949.7850000000001,Lèger
2744,NOM_2744,PRENOM_2744,40,179.39,72.29,9403.53,940.3530000000001,Moyen
2745,NOM_2745,PRENOM_2745,30,177.11,79.87,12510.46,1251.046,Moyen
2746,NOM_2746,PRENOM_2746,30,185.44,81.66,9478.23,947.823,Moyen
2747,NOM_2747,PRENOM_2747,29,191.56,70.95,10357.85,1035.785,Moyen
2748,NOM_2748,PRENOM_2748,25,199.41,61.9,7028.78,702.878,Lèger
2749,NOM_2749,PRENOM_2749,39,150.76,51.17,9302.23,930.223,Lèger
2750,NOM_2750,PRENOM_2750,31,177.42,66.13,6642.62,664.2620000000001,Lèger
2751,NOM_2751,PRENOM_2751,36,198.3,89.69,9731.16,973.116,Moyen
2752,NOM_2752,PRENOM_2752,33,176.48,56.73,8133.93,813.393,Lèger
2753,NOM_2753,PRENOM_2753,32,199.36,78.66,11979.05,1197.905,Moyen
2754,NOM_2754,PRENOM_2754,25,195.61,68.26,6470.48,647.048,Lèger
2755,NOM_2755,PRENOM_2755,32,176.29,80.51,12050.96,1205.096,Moyen
2756,NOM_2756,PRENOM_2756,40,188.91,60.26,8632.74,863.274,Lèger
2757,NOM_2757,PRENOM_2757,21,167.23,51.33,10248.9,1024.89,Lèger
2758,NOM_2758,PRENOM_2758,21,160.95,64.05,7623.69,762.369,Lèger
2759,NOM_2759,PRENOM_2759,22,199.17,58.89,9347.52,934.7520000000001,Lèger
2760,NOM_2760,PRENOM_2760,30,161.81,81.08,13972.01,1397.201,Moyen
2761,NOM_2761,PRENOM_2761,23,195.04,70.19,12888.37,1288.8370000000002,Moyen
2762,NOM_2762,PRENOM_2762,39,190.65,78.04,9775.95,977.5950000000001,Moyen
2763,NOM_2763,PRENOM_2763,39,195.45,63.16,7478.93,747.893,Lèger
2764,NOM_2764,PRENOM_2764,29,191.11,53.09,12888.7,1288.8700000000001,Lèger
2765,NOM_2765,PRENOM_2765,24,190.31,65.29,6327.68,632.768,Lèger
2766,NOM_2766,PRENOM_2766,28,154.24,72.78,12132.87,1213.287,Moyen
2767,NOM_2767,PRENOM_2767,34,164.5,86.51,9934.2,993.4200000000001,Moyen
2768,NOM_2768,PRENOM_2768,26,161.17,90.61,12369.08,1236.9080000000001,Lourd
2769,NOM_2769,PRENOM_2769,33,166.7,62.25,8697.91,869.791,Lèger
2770,NOM_2770,PRENOM_2770,37,185.46,56.84,7686.35,768.6350000000001,Lèger
2771,NOM_2771,PRENOM_2771,25,188.73,52.63,10264.56,1026.456,Lèger
2772,NOM_2772,PRENOM_2772,35,153.86,68.22,13054.9,1305.49,Lèger
2773,NOM_2773,PRENOM_2773,27,188.04,76.86,10584.46,1058.446,Moyen
2774,NOM_2774,PRENOM_2774,27,187.07,50.84,6558.11,655.811,Lèger
2775,NOM_2775,PRENOM_2775,40,187.23,80.36,9740.07,974.0070000000001,Moyen
2776,NOM_2776,PRENOM_2776,40,168.17,53.5,8981.19,898.1190000000001,Lèger
2777,NOM_2777,PRENOM_2777,21,169.64,85.03,13232.82,1323.2820000000002,Moyen
2778,NOM_2778,PRENOM_2778,21,171.71,70.49,13827.55,1382.755,Moyen
2779,NOM_2779,PRENOM_2779,27,179.98,86.27,12735.57,1273.557,Moyen
2780,NOM_2780,PRENOM_2780,21,166.83,82.53,13211.34,1321.134,Moyen
2781,NOM_2781,PRENOM_2781,35,158.37,63.15,9520.49,952.049,Lèger
2782,NOM_2782,PRENOM_2782,36,196.47,59.56,10231.5,1023.1500000000001,Lèger
2783,NOM_2783,PRENOM_2783,40,160.6,64.76,8927.3,892.73,Lèger
2784,NOM_2784,PRENOM_2784,35,165.88,92.21,8195.37,819.5370000000001,Lourd
2785,NOM_2785,PRENOM_2785,34,150.07,91.64,7074.3,707.4300000000001,Lourd
2786,NOM_2786,PRENOM_2786,33,153.28,71.98,9605.48,960.548,Moyen
2787,NOM_2787,PRENOM_2787,28,192.06,56.19,9752.48,975.248,Lèger
2788,NOM_2788,PRENOM_2788,42,172.96,67.43,13619.94,1361.9940000000001,Lèger
2789,NOM_2789,PRENOM_2789,29,178.73,78.73,7611.04,761.104,Moyen
2790,NOM_2790,PRENOM_2790,29,192.32,94.94,13430.75,1343.075,Lourd
2791,NOM_2791,PRENOM_2791,25,179.32,52.17,13010.79,1301.0790000000002,Lèger
2792,NOM_2792,PRENOM_2792,28,176.08,65.61,12586.12,1258.612,Lèger
2793,NOM_2793,PRENOM_2793,38,164.56,70.61,8818.54,881.8540000000002,Moyen
2794,NOM_2794,PRENOM_2794,42,166.07,66.83,8690.81,869.081,Lèger
2795,NOM_2795,PRENOM_2795,40,185.08,55.49,6131.87,613.187,Lèger
2796,NOM_2796,PRENOM_2796,23,170.46,51.39,9816.26,981.6260000000001,Lèger
2797,NOM_2797,PRENOM_2797,40,170.63,90.25,7929.23,792.923,Lourd
2798,NOM_2798,PRENOM_2798,22,153.51,90.12,10536.83,1053.683,Lourd
2799,NOM_2799,PRENOM_2799,31,180.32,57.66,6044.74,604.474,Lèger
2800,NOM_2800,PRENOM_2800,21,199.26,65.32,12175.21,1217.521,Lèger
2801,NOM_2801,PRENOM_2801,33,160.52,71.58,11479.13,1147.913,Moyen
2802,NOM_2802,PRENOM_2802,24,172.56,88.18,6110.77,611.0770000000001,Moyen
2803,NOM_2803,PRENOM_2803,36,183.2,55.89,12877.86,1287.786,Lèger
2804,NOM_2804,PRENOM_2804,40,194.35,67.38,9846.42,984.642,Lèger
2805,NOM_2805,PRENOM_2805,39,166.14,80.09,8090.15,809.015,Moyen
2806,NOM_2806,PRENOM_2806,40,156.93,70.67,8035.18,803.518,Moyen
2807,NOM_2807,PRENOM_2807,26,196.86,81.94,11242.54,1124.2540000000001,Moyen
2808,NOM_2808,PRENOM_2808,32,152.26,74.16,8451.11,845.1110000000001,Moyen
2809,NOM_2809,PRENOM_2809,37,179.19,51.15,13101.94,1310.1940000000002,Lèger
2810,NOM_2810,PRENOM_2810,37,190.47,84.59,9684.8,968.48,Moyen
2811,NOM_2811,PRENOM_2811,36,194.98,79.81,12244.9,1224.49,Moyen
2812,NOM_2812,PRENOM_2812,25,191.46,74.72,12569.67,1256.967,Moyen
2813,NOM_2813,PRENOM_2813,33,158.13,82.19,11990.99,1199.099,Moyen
2814,NOM_2814,PRENOM_2814,39,161.47,88.65,10476.4,1047.64,Moyen
2815,NOM_2815,PRENOM_2815,25,151.63,67.62,12032.45,1203.2450000000001,Lèger
2816,NOM_2816,PRENOM_2816,35,178.2,63.54,11093.27,1109.327,Lèger
2817,NOM_2817,PRENOM_2817,27,168.5,81.49,10020.38,1002.038,Moyen
2818,NOM_2818,PRENOM_2818,38,192.06,51.96,8941.74,894.174,Lèger
2819,NOM_2819,PRENOM_2819,30,197.93,57.24,8708.27,870.8270000000001,Lèger
2820,NOM_2820,PRENOM_2820,33,194.18,56.99,7224.31,722.431,Lèger
2821,NOM_2821,PRENOM_2821,32,176.34,82.66,9379.28,937.9280000000001,Moyen
2822,NOM_2822,PRENOM_2822,22,165.38,73.02,13384.11,1338.411,Moyen
2823,NOM_2823,PRENOM_2823,23,155.24,74.48,11367.73,1136.773,Moyen
2824,NOM_2824,PRENOM_2824,30,154.94,66.99,12487.25,1248.7250000000001,Lèger
2825,NOM_2825,PRENOM_2825,40,170.43,68.01,10084.62,1008.4620000000001,Lèger
2826,NOM_2826,PRENOM_2826,24,171.27,88.11,11440.09,1144.009,Moyen
2827,NOM_2827,PRENOM_2827,21,190.06,90.9,11810.51,1181.0510000000002,Lourd
2828,NOM_2828,PRENOM_2828,32,198.65,74.95,8621.71,862.1709999999999,Moyen
2829,NOM_2829,PRENOM_2829,24,190.06,64.85,6901.24,690.124,Lèger
2830,NOM_2830,PRENOM_2830,31,183.87,91.87,11176.66,1117.666,Lourd
2831,NOM_2831,PRENOM_2831,32,161.43,86.48,12012.56,1201.256,Moyen
2832,NOM_2832,PRENOM_2832,33,166.33,60.02,10643.18,1064.318,Lèger
2833,NOM_2833,PRENOM_2833,23,196.07,92.27,10625.52,1062.5520000000001,Lourd
2834,NOM_2834,PRENOM_2834,24,177.48,67.44,7864.47,786.4470000000001,Lèger
2835,NOM_2835,PRENOM_2835,26,174.64,93.59,10460.78,1046.0780000000002,Lourd
2836,NOM_2836,PRENOM_2836,23,180.0,53.0,9234.39,923.439,Lèger
2837,NOM_2837,PRENOM_2837,39,197.24,69.23,12099.8,1209.98,Lèger
2838,NOM_2838,PRENOM_2838,23,163.8,75.54,11408.06,1140.806,Moyen
2839,NOM_2839,PRENOM_2839,35,166.9,75.97,8174.94,817.494,Moyen
2840,NOM_2840,PRENOM_2840,24,150.83,67.15,7858.04,785.8040000000001,Lèger
2841,NOM_2841,PRENOM_2841,29,177.35,66.48,8556.11,855.6110000000001,Lèger
2842,NOM_2842,PRENOM_2842,33,172.44,81.59,11760.7,1176.0700000000002,Moyen
2843,NOM_2843,PRENOM_2843,37,162.1,63.05,12899.05,1289.905,Lèger
2844,NOM_2844,PRENOM_2844,41,183.39,51.27,12636.02,1263.602,Lèger
2845,NOM_2845,PRENOM_2845,39,193.76,51.21,12642.21,1264.221,Lèger
2846,NOM_2846,PRENOM_2846,41,158.4,71.71,7008.98,700.898,Moyen
2847,NOM_2847,PRENOM_2847,28,195.56,50.01,6555.96,655.596,Lèger
2848,NOM_2848,PRENOM_2848,38,161.08,84.59,11944.49,1194.449,Moyen
2849,NOM_2849,PRENOM_2849,34,182.2,54.44,8348.86,834.8860000000001,Lèger
2850,NOM_2850,PRENOM_2850,39,195.6,61.27,11498.47,1149.847,Lèger
2851,NOM_2851,PRENOM_2851,37,183.37,62.42,8366.63,836.663,Lèger
2852,NOM_2852,PRENOM_2852,39,163.57,68.92,8979.21,897.9209999999999,Lèger
2853,NOM_2853,PRENOM_2853,25,169.01,58.43,7752.32,775.232,Lèger
2854,NOM_2854,PRENOM_2854,30,165.55,62.57,10315.35,1031.535,Lèger
2855,NOM_2855,PRENOM_2855,31,160.83,85.29,12072.41,1207.241,Moyen
2856,NOM_2856,PRENOM_2856,32,154.17,55.75,12735.84,1273.584,Lèger
2857,NOM_2857,PRENOM_2857,35,164.3,50.99,6308.33,630.8330000000001,Lèger
2858,NOM_2858,PRENOM_2858,31,174.97,93.99,9136.12,913.6120000000001,Lourd
2859,NOM_2859,PRENOM_2859,33,153.56,60.53,11755.46,1175.546,Lèger
2860,NOM_2860,PRENOM_2860,24,178.07,71.17,12443.95,1244.3950000000002,Moyen
2861,NOM_2861,PRENOM_2861,42,154.59,83.76,10334.45,1033.4450000000002,Moyen
2862,NOM_2862,PRENOM_2862,27,167.43,55.79,12048.22,1204.822,Lèger
2863,NOM_2863,PRENOM_2863,37,150.36,52.26,13323.59,1332.3590000000002,Lèger
2864,NOM_2864,PRENOM_2864,30,181.44,52.16,10061.83,1006.183,Lèger
2865,NOM_2865,PRENOM_2865,30,161.05,72.67,6372.91,637.291,Moyen
2866,NOM_2866,PRENOM_2866,40,177.42,67.5,9702.79,970.2790000000001,Lèger
2867,NOM_2867,PRENOM_2867,36,164.28,54.45,7662.66,766.2660000000001,Lèger
2868,NOM_2868,PRENOM_2868,26,165.95,50.6,13165.09,1316.509,Lèger
2869,NOM_2869,PRENOM_2869,34,161.49,59.38,7822.58,782.258,Lèger
2870,NOM_2870,PRENOM_2870,31,171.72,86.76,7449.83,744.9830000000001,Moyen
2871,NOM_2871,PRENOM_2871,29,152.3,84.38,11530.06,1153.006,Moyen
2872,NOM_2872,PRENOM_2872,39,174.96,59.17,7387.45,738.745,Lèger
2873,NOM_2873,PRENOM_2873,29,155.95,53.18,12680.17,1268.017,Lèger
2874,NOM_2874,PRENOM_2874,27,161.78,59.26,13620.04,1362.0040000000001,Lèger
2875,NOM_2875,PRENOM_2875,32,171.56,61.31,10287.86,1028.786,Lèger
2876,NOM_2876,PRENOM_2876,25,167.64,51.12,13607.16,1360.7160000000001,Lèger
2877,NOM_2877,PRENOM_2877,25,156.95,72.45,6701.88,670.1880000000001,Moyen
2878,NOM_2878,PRENOM_2878,29,177.0,93.2,12943.88,1294.388,Lourd
2879,NOM_2879,PRENOM_2879,41,186.29,79.24,9096.82,909.682,Moyen
2880,NOM_2880,PRENOM_2880,30,188.68,83.94,12802.22,1280.222,Moyen
2881,NOM_2881,PRENOM_2881,27,154.37,85.71,13113.14,1311.314,Moyen
2882,NOM_2882,PRENOM_2882,31,189.89,62.14,9959.65,995.965,Lèger
2883,NOM_2883,PRENOM_2883,37,158.95,55.54,13209.6,1320.96,Lèger
2884,NOM_2884,PRENOM_2884,42,187.23,68.76,11709.21,1170.921,Lèger
2885,NOM_2885,PRENOM_2885,23,178.28,87.63,7879.68,787.9680000000001,Moyen
2886,NOM_2886,PRENOM_2886,36,171.5,51.85,11639.68,1163.968,Lèger
2887,NOM_2887,PRENOM_2887,31,168.08,66.89,12356.12,1235.612,Lèger
2888,NOM_2888,PRENOM_2888,22,175.94,61.46,8068.46,806.846,Lèger
2889,NOM_2889,PRENOM_2889,36,174.36,56.79,11949.9,1194.99,Lèger
2890,NOM_2890,PRENOM_2890,41,191.74,51.31,11396.65,1139.665,Lèger
2891,NOM_2891,PRENOM_2891,22,191.38,64.88,13427.45,1342.7450000000001,Lèger
2892,NOM_2892,PRENOM_2892,38,195.25,83.45,9642.95,964.2950000000001,Moyen
2893,NOM_2893,PRENOM_2893,26,195.52,90.2,11452.01,1145.201,Lourd
2894,NOM_2894,PRENOM_2894,35,196.54,84.48,11346.65,1134.665,Moyen
2895,NOM_2895,PRENOM_2895,25,156.79,55.22,7076.13,707.613,Lèger
2896,NOM_2896,PRENOM_2896,37,170.8,71.2,6316.01,631.6010000000001,Moyen
2897,NOM_2897,PRENOM_2897,30,194.5,62.05,11921.16,1192.116,Lèger
2898,NOM_2898,PRENOM_2898,30,156.45,86.88,12200.94,1220.094,Moyen
2899,NOM_2899,PRENOM_2899,34,158.23,84.37,12586.34,1258.634,Moyen
2900,NOM_2900,PRENOM_2900,30,188.95,74.74,11296.5,1129.65,Moyen
2901,NOM_2901,PRENOM_2901,23,178.01,65.9,13343.42,1334.342,Lèger
2902,NOM_2902,PRENOM_2902,23,199.03,60.17,9300.62,930.0620000000001,Lèger
2903,NOM_2903,PRENOM_2903,31,183.52,75.8,12896.87,1289.6870000000001,Moyen
2904,NOM_2904,PRENOM_2904,21,163.65,74.09,7989.4,798.94,Moyen
2905,NOM_2905,PRENOM_2905,23,173.85,73.6,9437.84,943.7840000000001,Moyen
2906,NOM_2906,PRENOM_2906,38,166.66,85.64,9438.35,943.835,Moyen
2907,NOM_2907,PRENOM_2907,21,197.5,86.67,10510.41,1051.041,Moyen
2908,NOM_2908,PRENOM_2908,38,187.38,72.09,6576.84,657.6840000000001,Moyen
2909,NOM_2909,PRENOM_2909,23,185.33,79.36,9013.58,901.3580000000001,Moyen
2910,NOM_2910,PRENOM_2910,37,170.81,90.63,8120.77,812.0770000000001,Lourd
2911,NOM_2911,PRENOM_2911,28,175.91,57.19,12853.09,1285.3090000000002,Lèger
2912,NOM_2912,PRENOM_2912,33,173.71,73.87,8001.69,800.169,Moyen
2913,NOM_2913,PRENOM_2913,40,163.7,88.39,7935.43,793.5430000000001,Moyen
2914,NOM_2914,PRENOM_2914,40,168.45,72.1,6883.26,688.326,Moyen
2915,NOM_2915,PRENOM_2915,28,188.86,88.15,13955.08,1395.508,Moyen
2916,NOM_2916,PRENOM_2916,41,152.47,89.18,8723.97,872.3969999999999,Moyen
2917,NOM_2917,PRENOM_2917,35,175.0,76.87,9767.45,976.7450000000001,Moyen
2918,NOM_2918,PRENOM_2918,38,165.11,51.83,7517.17,751.7170000000001,Lèger
2919,NOM_2919,PRENOM_2919,40,182.71,58.63,6326.63,632.663,Lèger
2920,NOM_2920,PRENOM_2920,37,184.11,50.31,13534.8,1353.48,Lèger
2921,NOM_2921,PRENOM_2921,38,159.72,78.73,12005.49,1200.549,Moyen
2922,NOM_2922,PRENOM_2922,23,180.82,94.14,10515.57,1051.557,Lourd
2923,NOM_2923,PRENOM_2923,34,196.67,74.99,10724.8,1072.48,Moyen
2924,NOM_2924,PRENOM_2924,22,154.3,67.22,7129.31,712.931,Lèger
2925,NOM_2925,PRENOM_2925,40,153.56,81.2,7920.78,792.078,Moyen
2926,NOM_2926,PRENOM_2926,29,164.14,53.32,9163.01,916.301,Lèger
2927,NOM_2927,PRENOM_2927,26,190.68,54.76,10544.48,1054.448,Lèger
2928,NOM_2928,PRENOM_2928,34,179.95,93.05,6996.76,699.676,Lourd
2929,NOM_2929,PRENOM_2929,29,165.96,86.62,6670.73,667.073,Moyen
2930,NOM_2930,PRENOM_2930,23,150.01,87.87,10216.81,1021.681,Moyen
2931,NOM_2931,PRENOM_2931,33,153.22,56.1,11282.35,1128.2350000000001,Lèger
2932,NOM_2932,PRENOM_2932,33,179.91,92.66,6629.73,662.973,Lourd
2933,NOM_2933,PRENOM_2933,30,159.47,63.88,10436.67,1043.6670000000001,Lèger
2934,NOM_2934,PRENOM_2934,27,199.81,90.79,8025.37,802.537,Lourd
2935,NOM_2935,PRENOM_2935,24,174.25,63.45,8651.66,865.166,Lèger
2936,NOM_2936,PRENOM_2936,32,190.04,61.97,7869.36,786.936,Lèger
2937,NOM_2937,PRENOM_2937,31,193.77,81.91,12829.4,1282.94,Moyen
2938,NOM_2938,PRENOM_2938,21,186.61,84.39,7362.22,736.2220000000001,Moyen
2939,NOM_2939,PRENOM_2939,41,165.77,80.61,9436.4,943.64,Moyen
2940,NOM_2940,PRENOM_2940,31,152.63,61.49,8007.65,800.765,Lèger
2941,NOM_2941,PRENOM_2941,30,180.72,79.53,7802.24,780.224,Moyen
2942,NOM_2942,PRENOM_2942,29,174.99,55.72,8061.06,806.1060000000001,Lèger
2943,NOM_2943,PRENOM_2943,39,172.52,53.09,10008.0,1000.8000000000001,Lèger
2944,NOM_2944,PRENOM_2944,27,183.41,78.5,8130.13,813.013,Moyen
2945,NOM_2945,PRENOM_2945,30,183.67,82.57,9398.81,939.881,Moyen
2946,NOM_2946,PRENOM_2946,31,182.58,80.37,6095.6,609.5600000000001,Moyen
